Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
France,FRA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,549060000000.00,492441000000.00,471593000000.00,514429000000.00,479561000000.00,505201000000.00,506144000000.00,431068000000.00,430847000000.00,447434000000.00,476020000000.00,465310000000.00,
Faroe Islands,FRO,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,427453365.00,366710813.50,329172667.60,361093002.00,346275356.10,376404394.40,455643652.60,417366488.80,400938841.60,471580669.10,,,
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,9892300.00,19301500.00,21485300.00,25410200.00,27286500.00,23176400.00,19252300.00,19347900.00,20091900.00,19907900.00,19559800.00,,
Gabon,GAB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,9575304267.00,6086470531.00,7932587449.00,11086656395.00,10100457805.00,9960708243.00,9597540000.00,6930303014.00,6316058949.00,6788036791.00,8226092854.00,8074549589.00,
United Kingdom,GBR,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,585581000000.00,451734000000.00,466991000000.00,496176000000.00,503820000000.00,524247000000.00,562498000000.00,531294000000.00,473686000000.00,468260000000.00,501156000000.00,492197000000.00,
Georgia,GEO,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2423866380.00,2037773122.00,2063289009.00,2712481471.00,3161206322.00,3182277263.00,3295973268.00,2864054995.00,2915620907.00,3283403068.00,3505465451.00,3542227600.00,
Ghana,GHA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,5534092636.00,4809562677.00,5800320280.00,9387323096.00,11199506494.00,21754503735.00,18562217186.00,15386644780.00,15527408947.00,17932443719.00,20668298083.00,21430222045.00,
Gibraltar,GIB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,,,,,,,,
Guinea,GIN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2293502160.00,2168803072.00,2214618261.00,2212931647.00,2411847433.00,2482888199.00,2606694649.00,2315042114.00,2590158104.00,3069528478.00,2523893184.00,2856937680.00,
"Gambia, The",GMB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,174324827.40,148073944.20,151677341.90,162293345.60,169211665.00,163624507.80,162471181.10,232257557.80,307754479.80,268041430.90,252896441.80,288304040.30,
